artist,date,genre,pixelsx,pixelsy,size_bytes,source,style,title,artist_group,in_train,new_filename
Edvard Munch,1907,genre painting,800,467,96922,wikiart,Expressionism,Couple on the Shore (from the Reinhardt Frieze),train_and_test,TRUE,29914.jpg
Edvard Munch,1919,genre painting,700,532,80801,wikiart,Expressionism,Horse Team,train_and_test,TRUE,45193.jpg
Edvard Munch,1925,genre painting,700,532,66732,wikiart,Expressionism,"The Wedding of the Bohemian, Munch Seated on the Far Left",train_and_test,TRUE,20272.jpg
Edvard Munch,1929,sketch and study,520,700,83605,wikiart,Expressionism,Building the Winter Studio. Ekely,train_and_test,TRUE,89972.jpg
Edvard Munch,1915,genre painting,650,512,85221,wikiart,Expressionism,Towards the Forest II,train_and_test,FALSE,9741.jpg
Edvard Munch,1900,genre painting,700,473,91641,wikiart,Expressionism,Dance Of Life,train_and_test,FALSE,13938.jpg
Edvard Munch,1907,portrait,407,800,65651,wikipedia,Expressionism,Walter Rathenau,train_and_test,TRUE,57760.jpg
Edvard Munch,1930,animal painting,500,639,77656,wikiart,Expressionism,Head of a Dog,train_and_test,TRUE,34913.jpg
Edvard Munch,1926,self-portrait,479,650,58730,wikiart,Expressionism,Self-Portrait at Ekely,train_and_test,FALSE,95801.jpg
Edvard Munch,1903,self-portrait,496,600,45191,wikiart,Expressionism,Self-Portrait in Hell,train_and_test,TRUE,22698.jpg
Edvard Munch,1907,mythological painting,463,600,58179,wikiart,Expressionism,Cupid and Psyche,train_and_test,TRUE,88421.jpg
Edvard Munch,1924,self-portrait,452,600,47184,wikiart,Expressionism,Self-portrait. The night wanderer,train_and_test,FALSE,48934.jpg
Edvard Munch,1892,genre painting,445,600,41639,wikipedia,Expressionism,Despair,train_and_test,FALSE,18916.jpg
Edvard Munch,1906,portrait,467,561,39986,wikiart,Expressionism,Berlin Girl,train_and_test,FALSE,82592.jpg
Edvard Munch,1906,portrait,323,800,77725,wikiart,Expressionism,Count Harry Kessler,train_and_test,TRUE,72444.jpg
Edvard Munch,1906,portrait,454,566,33714,wikipedia,Expressionism,Friedrich Nietzsche,train_and_test,TRUE,38801.jpg
Edvard Munch,1886,genre painting,512,498,47684,wikiart,Expressionism,The Sick Child,train_and_test,TRUE,53892.jpg
Edvard Munch,1893,genre painting,600,412,46501,wikiart,Expressionism,The Storm,train_and_test,TRUE,4484.jpg
Edvard Munch,1918,genre painting,600,405,53792,wikiart,Expressionism,Bathing Man,train_and_test,TRUE,46751.jpg
Edvard Munch,1894,,411,555,32151,wikiart,Expressionism,Girl and Death,train_and_test,TRUE,12957.jpg
Edvard Munch,1892,self-portrait,378,600,40703,wikiart,Expressionism,Self-Portrait Beneath Woman's Mask,train_and_test,TRUE,85524.jpg
Edvard Munch,1919,genre painting,437,505,56605,wikiart,Expressionism,Self-Portrait (in distress),train_and_test,TRUE,99340.jpg
Edvard Munch,1886,self-portrait,402,530,61391,wikiart,Expressionism,Self portrait,train_and_test,FALSE,22002.jpg
Edvard Munch,1926,self-portrait,374,463,51140,wikiart,Expressionism,Self-Portrait,train_and_test,TRUE,76990.jpg
Edvard Munch,1902,genre painting,407,406,71102,wikiart,Expressionism,Kiss IV,train_and_test,TRUE,16195.jpg
Edward Hopper,1939,marina,2962,2192,1385043,wikiart,Social Realism,Ground Swell,train_and_test,FALSE,10892.jpg
Edward Hopper,1908,landscape,2241,1970,575439,wikiart,New Realism,Railroad Train,train_and_test,TRUE,56537.jpg
Edward Hopper,1926,nude painting (nu),2240,1968,539179,wikiart,New Realism,Eleven A.M.,train_and_test,TRUE,66348.jpg
Edward Hopper,1928,cityscape,2237,1966,516454,wikiart,New Realism,Night Windows,train_and_test,TRUE,29972.jpg
Edward Hopper,,cityscape,2260,1760,915600,wikiart,New Realism,Bridge on the Seine,train_and_test,TRUE,58429.jpg
Edward Hopper,1955,genre painting,2065,1652,620844,wikiart,New Realism,Carolina Morning,train_and_test,TRUE,94574.jpg
Edward Hopper,,genre painting,2070,1496,370668,wikiart,New Realism,Summertime,train_and_test,TRUE,64629.jpg
Edward Hopper,,genre painting,2031,1396,297518,wikiart,New Realism,Sunlights in Cafeteria,train_and_test,TRUE,69960.jpg
Edward Hopper,1940,genre painting,2031,1396,395191,wikiart,Social Realism,Gas,train_and_test,TRUE,69889.jpg
Edward Hopper,1949,cityscape,2031,1396,324382,wikiart,New Realism,High Noon,train_and_test,FALSE,877.jpg
Edward Hopper,1957,genre painting,2029,1395,326349,wikiart,New Realism,Western Motel,train_and_test,TRUE,74810.jpg
Edward Hopper,1929,landscape,2028,1395,277910,wikiart,New Realism,Railroad Sunset,train_and_test,TRUE,66826.jpg
Edward Hopper,1923,cityscape,2027,1394,406847,wikiart,New Realism,The Mansard Roof,train_and_test,TRUE,92730.jpg
Edward Hopper,1956,genre painting,1778,1476,393531,wikiart,New Realism,Sunlight on Brownstones,train_and_test,FALSE,94772.jpg
Edward Hopper,1912,cityscape,1916,1307,353126,wikiart,New Realism,American Village,train_and_test,TRUE,88656.jpg
Edward Hopper,1953,cityscape,1782,1381,242117,wikiart,New Realism,Office in a Small City,train_and_test,TRUE,5273.jpg
Edward Hopper,1908,cityscape,1781,1381,358416,wikiart,New Realism,The El Station,train_and_test,FALSE,43193.jpg
Edward Hopper,1945,landscape,1781,1381,260774,wikiart,Social Realism,Rooms for Tourists,train_and_test,TRUE,74678.jpg
Edward Hopper,1930,genre painting,1779,1379,245976,wikiart,Social Realism,Tables for Ladies,train_and_test,FALSE,62343.jpg
Edward Hopper,1922,genre painting,1779,1379,239644,wikiart,New Realism,New York Restaurant,train_and_test,TRUE,91470.jpg
Edward Hopper,c.1930,landscape,1778,1378,343497,wikiart,New Realism,Cobbs Barns and Distant Houses,train_and_test,TRUE,48662.jpg
Edward Hopper,1940,genre painting,1777,1377,180606,wikiart,Social Realism,Office at Night,train_and_test,TRUE,15312.jpg
Edward Hopper,1909,genre painting,1684,1398,343016,wikiart,New Realism,Bistro,train_and_test,TRUE,25213.jpg
Edward Hopper,,cityscape,1701,1381,479136,wikiart,New Realism,Le Pont Royal ,train_and_test,TRUE,72215.jpg
Edward Hopper,1924,cityscape,1620,1390,412146,wikiart,New Realism,"New York Pavements,",train_and_test,TRUE,17998.jpg
Edward Hopper,1961,nude painting (nu),1770,1188,386549,wikiart,New Realism,Woman in the Sun,train_and_test,TRUE,84684.jpg
Edward Hopper,1940,genre painting,1600,1276,183063,wikiart,Social Realism,Room in New York,train_and_test,FALSE,11363.jpg
Edward Hopper,1930,cityscape,1851,1067,175010,wikiart,New Realism,Early Sunday Morning,train_and_test,FALSE,28796.jpg
Edward Hopper,1930,portrait,1184,1601,331911,wikiart,New Realism,Self-Portrait,train_and_test,TRUE,16055.jpg
Edward Hopper,1909,nude painting (nu),1469,1221,304190,wikipedia,New Realism,Summer Interior,train_and_test,TRUE,43234.jpg
Edward Hopper,1914,genre painting,1868,954,163997,wikiart,New Realism,Blue night,train_and_test,TRUE,465.jpg
Edward Hopper,1962,cityscape,1463,1215,126313,wikiart,New Realism,New York Office,train_and_test,TRUE,77364.jpg
Edward Hopper,,cityscape,1120,1569,310724,wikiart,New Realism,Stepsin Paris,train_and_test,FALSE,31825.jpg
Edward Hopper,1927,genre painting,1365,1287,375818,wikiart,New Realism,Two on the Aisle,train_and_test,TRUE,60673.jpg
Edward Hopper,1942,cityscape,1769,981,118836,wikiart,Social Realism,Nighthawks,train_and_test,TRUE,38827.jpg
Edward Hopper,,cityscape,1120,1540,304719,wikiart,New Realism,Paris Street,train_and_test,TRUE,47792.jpg
Edward Hopper,1932,self-portrait,1334,1211,283198,wikiart,New Realism,Room in Brooklyn ,train_and_test,TRUE,77069.jpg
Edward Hopper,1928,cityscape,1500,874,140702,wikiart,Social Realism,Manhattan Bridge Loop,train_and_test,TRUE,72311.jpg
Edward Hopper,1943,genre painting,1234,1012,165356,wikiart,Social Realism,Hotel Lobby,train_and_test,TRUE,21350.jpg
Edward Hopper,1945,cityscape,1200,928,1218363,wikiart,Social Realism,August in the City,train_and_test,TRUE,41153.jpg
Edward Hopper,1907,cityscape,1120,939,172005,wikiart,New Realism,The Bridge Of Art,train_and_test,TRUE,75943.jpg
Edward Hopper,,cityscape,1120,937,196975,wikiart,New Realism,Read Pavillonde Flore,train_and_test,FALSE,2987.jpg
Edward Hopper,,cityscape,1120,933,171191,wikiart,New Realism,Notre Dame,train_and_test,TRUE,79882.jpg
Edward Hopper,,cityscape,1120,932,173646,wikiart,New Realism,The Quaid Grands Augustins,train_and_test,TRUE,91547.jpg
Edward Hopper,1926,genre painting,1000,872,1210054,wikiart,New Realism,Sunday,train_and_test,TRUE,59715.jpg
Edward Hopper,1939,genre painting,1031,833,97075,wikiart,Social Realism,New York Movie,train_and_test,TRUE,22638.jpg
Edward Hopper,1950,landscape,1000,857,1015760,wikiart,New Realism,Cape Cod Morning,train_and_test,TRUE,79980.jpg
Edward Hopper,1931,genre painting,969,883,55922,wikiart,Social Realism,Hotel room,train_and_test,TRUE,62308.jpg
Edward Hopper,1929,genre painting,1013,839,131047,wikiart,Social Realism,Chop Suey,train_and_test,TRUE,86286.jpg
Edward Hopper,1965,genre painting,1036,812,128019,wikiart,New Realism,Chair Car,train_and_test,TRUE,72538.jpg
Edward Hopper,1936,cityscape,1054,798,132854,wikiart,Social Realism,The Circle Theatre,train_and_test,FALSE,96106.jpg
Edward Hopper,c.1902,genre painting,840,1000,728242,wikiart,New Realism,Model sitting,train_and_test,TRUE,79970.jpg
Edward Hopper,1916,portrait,836,1000,1120930,wikiart,New Realism,"Elizabeth Griffiths Smith Hopper, The Artist's Mother",train_and_test,TRUE,45403.jpg
Edward Hopper,1927,cityscape,1071,777,211076,wikiart,New Realism,Drug Store,train_and_test,TRUE,72416.jpg
Edward Hopper,1919,landscape,1066,779,1469707,wikiart,New Realism,"Blackhead, Monhegan",train_and_test,TRUE,25956.jpg
Edward Hopper,1963,interior,1071,775,1231523,wikiart,New Realism,Sun in an Empty Room,train_and_test,FALSE,87336.jpg
Edward Hopper,1960,genre painting,1000,819,1016831,wikiart,New Realism,Second Story Sunlight,train_and_test,TRUE,91369.jpg
Edward Hopper,1947,genre painting,1074,761,130290,wikiart,Social Realism,Summer Evening,train_and_test,TRUE,88000.jpg
Edward Hopper,1947,cityscape,1071,761,169054,wikiart,Social Realism,Pennsylvania coal town,train_and_test,FALSE,50137.jpg
Edward Hopper,1934,cityscape,1078,748,1095090,wikiart,Social Realism,"Sun on Prospect Street (Gloucester, Massachusetts)",train_and_test,TRUE,39496.jpg
Edward Hopper,1927,cityscape,1000,783,1148135,wikiart,New Realism,The City,train_and_test,TRUE,49122.jpg
Edward Hopper,1931,genre painting,1000,774,969073,wikiart,Social Realism,The Barber Shop,train_and_test,FALSE,35616.jpg
Edward Hopper,1952,genre painting,1000,772,999234,wikiart,New Realism,Hotel By A Railroad,train_and_test,TRUE,71815.jpg
Edward Hopper,1948,landscape,1000,761,870517,wikiart,New Realism,Seven A.M.,train_and_test,TRUE,47366.jpg
Edward Hopper,1906,portrait,800,928,143982,wikiart,New Realism,Self-Portrait,train_and_test,TRUE,28570.jpg
Edward Hopper,1936,cityscape,996,745,136042,wikiart,New Realism,Cape Cod Afternoon,train_and_test,TRUE,13738.jpg
Edward Hopper,,cityscape,996,745,136042,wikiart,New Realism,Cape Cod Afternoon,train_and_test,TRUE,2379.jpg
Edward Hopper,1935,cityscape,1000,739,870505,wikiart,New Realism,House At Dusk,train_and_test,TRUE,46562.jpg
Edward Hopper,1951,interior,1000,734,895015,wikiart,New Realism,Rooms By The Sea,train_and_test,TRUE,40994.jpg
Edward Hopper,1927,cityscape,1006,711,133606,wikiart,New Realism,Light at Two lights,train_and_test,TRUE,52412.jpg
Edward Hopper,1931,landscape,1000,707,192670,wikiart,Social Realism,Freight Car at Truro,train_and_test,TRUE,68260.jpg
Edward Hopper,1930,landscape,1039,678,779346,wikiart,New Realism,Corn Hill,train_and_test,TRUE,60979.jpg
Edward Hopper,1933,landscape,1000,704,934589,wikiart,Social Realism,"Burly Cobb's House, South Truro",train_and_test,TRUE,95578.jpg
Edward Hopper,1946,genre painting,1000,704,1032020,wikiart,Social Realism,Jo In Wyoming,train_and_test,FALSE,86349.jpg
Edward Hopper,c.1949,genre painting,1000,700,843015,wikiart,New Realism,Conference At Night,train_and_test,TRUE,34689.jpg
Edward Hopper,1925,landscape,1000,699,795975,wikiart,New Realism,"Adobes and Shed, New Mexico",train_and_test,TRUE,44029.jpg
Edward Hopper,1952,genre painting,1000,699,880595,wikiart,New Realism,Morning Sun,train_and_test,TRUE,47063.jpg
Edward Hopper,c.1927,nude painting (nu),1000,697,847096,wikiart,New Realism,Reclining Nude,train_and_test,TRUE,31452.jpg
Edward Hopper,1912,cityscape,1000,695,1033753,wikiart,New Realism,Gloucester Harbor,train_and_test,TRUE,36750.jpg
Edward Hopper,1908,cityscape,1000,686,861446,wikiart,New Realism,Valley Of The Seine,train_and_test,TRUE,35281.jpg
Edward Hopper,1960,genre painting,1000,680,878206,wikiart,New Realism,People In The Sun,train_and_test,TRUE,7072.jpg
Edward Hopper,1913,cityscape,1000,680,1084277,wikiart,New Realism,Queensborough-Bridge,train_and_test,TRUE,17557.jpg
Edward Hopper,1899,sketch and study,734,925,644438,wikiart,New Realism,Study of a Seated Woman,train_and_test,TRUE,101265.jpg
Edward Hopper,c.1930,marina,1000,678,769908,wikiart,New Realism,The Long Leg,train_and_test,TRUE,37008.jpg
Edward Hopper,1939,cityscape,1000,678,984645,wikiart,Social Realism,Bridle Path,train_and_test,TRUE,2138.jpg
Edward Hopper,1925,genre painting,933,725,90863,wikiart,New Realism,The Bootleggers,train_and_test,TRUE,97129.jpg
Edward Hopper,1937,interior,1000,675,956520,wikiart,Social Realism,Sheridan Theatre,train_and_test,TRUE,42503.jpg
Edward Hopper,,cityscape,959,697,123984,wikiart,New Realism,El Palacio,train_and_test,TRUE,94394.jpg
Edward Hopper,1931,landscape,1000,653,790437,wikiart,New Realism,The Camel's Hump,train_and_test,FALSE,25061.jpg
Edward Hopper,1931,landscape,1000,638,697753,wikiart,Social Realism,"New York, New Haven and Hartford",train_and_test,TRUE,82078.jpg
Edward Hopper,1908,marina,953,637,101316,wikiart,New Realism,Tramp Steamer,train_and_test,FALSE,47847.jpg
Edward Hopper,1914,landscape,830,683,155184,wikiart,New Realism,Road in Maine,train_and_test,TRUE,4470.jpg
Edward Hopper,1924,landscape,750,752,41800,wikiart,New Realism,Rocks at the Fort Gloucester,train_and_test,TRUE,64840.jpg
Edward Hopper,1932,interior,800,688,342597,wikiart,Social Realism,Room in Brooklyn,train_and_test,FALSE,85964.jpg
Edward Hopper,,genre painting,689,786,88309,wikiart,New Realism,Compartment Car,train_and_test,FALSE,4646.jpg
Edward Hopper,,nude painting (nu),800,670,60775,wikiart,New Realism,Moonlight Interior,train_and_test,TRUE,15472.jpg
Edward Hopper,1922,sketch and study,800,647,227041,wikiart,New Realism,East Side Interior,train_and_test,TRUE,17125.jpg
Edward Hopper,1932,cityscape,799,647,36701,wikiart,Social Realism,City Roofs,train_and_test,TRUE,43715.jpg
Edward Hopper,1921,genre painting,691,742,125855,wikiart,New Realism,Girl at a Sewing Machine,train_and_test,FALSE,54206.jpg
Edward Hopper,1903,portrait,638,797,319739,wikiart,New Realism,Self-Portrait,train_and_test,TRUE,44786.jpg
Edward Hopper,1929,interior,847,600,41510,wikiart,New Realism,Baptistry of St. John's,train_and_test,TRUE,53019.jpg
Edward Hopper,1927,genre painting,800,635,110036,wikiart,New Realism,Automat,train_and_test,TRUE,51640.jpg
Edward Hopper,1923,genre painting,799,633,577245,wikiart,New Realism,Apartment Houses,train_and_test,FALSE,42748.jpg
Edward Hopper,1938,landscape,797,631,539043,wikiart,New Realism,"First Branch of the White River, Vermont",train_and_test,TRUE,37066.jpg
Edward Hopper,1939,landscape,813,602,55598,wikiart,Social Realism,Cape Cod Evening,train_and_test,TRUE,32212.jpg
Edward Hopper,1941,marina,858,552,549187,wikiart,Social Realism,The Lee Shore,train_and_test,TRUE,27556.jpg
Edward Hopper,,nude painting (nu),800,591,95562,wikiart,New Realism,Morning in a City,train_and_test,TRUE,38422.jpg
Edward Hopper,1918,sketch and study,779,590,410436,wikiart,New Realism,The Monhegan Boat,train_and_test,FALSE,89878.jpg
Edward Hopper,,genre painting,800,574,98601,wikiart,New Realism,Hotel Window,train_and_test,FALSE,33684.jpg
Edward Hopper,1906,interior,574,799,467250,wikiart,New Realism,Stairway at 48 rue de Lille Paris,train_and_test,TRUE,72273.jpg
Edward Hopper,1926,cityscape,800,573,54017,wikiart,New Realism,Davis House,train_and_test,TRUE,12582.jpg
Edward Hopper,1926,cityscape,800,572,36413,wikiart,New Realism,Railroad Crossing,train_and_test,TRUE,27550.jpg
Edward Hopper,1930,landscape,800,571,44062,wikiart,New Realism,Burly Cobb Hen Coop and Barn,train_and_test,TRUE,34034.jpg
Edward Hopper,1924,cityscape,799,564,261605,wikiart,New Realism,"House at the Fort, Gloucester",train_and_test,TRUE,101020.jpg
Edward Hopper,1924,cityscape,799,563,365779,wikiart,New Realism,Gloucester Mansion,train_and_test,TRUE,33827.jpg
Edward Hopper,1925,landscape,800,559,536506,wikiart,New Realism,Adobe Houses,train_and_test,TRUE,77504.jpg
Edward Hopper,1927,landscape,800,559,51095,wikiart,New Realism,"Lighthouse and Buildings, Portland Head, Cape Elizabeth, Maine",train_and_test,TRUE,72804.jpg
Edward Hopper,1912,cityscape,729,600,28437,wikiart,New Realism,Squam Light,train_and_test,TRUE,98336.jpg
Edward Hopper,1925,landscape,800,543,221980,wikiart,New Realism,D. & R. G. Locomotive,train_and_test,TRUE,35649.jpg
Edward Hopper,1900,sketch and study,501,864,164930,wikiart,New Realism,Study of a Standing Woman,train_and_test,TRUE,97165.jpg
Edward Hopper,1935,cityscape,800,540,33057,wikiart,New Realism,Shakespeare at Dusk,train_and_test,FALSE,30224.jpg
Edward Hopper,1909,cityscape,718,600,41472,wikiart,New Realism,The New bridge,train_and_test,TRUE,60949.jpg
Edward Hopper,1930,landscape,800,536,24207,wikiart,New Realism,South Truro Church,train_and_test,TRUE,23690.jpg
Edward Hopper,1925,cityscape,700,611,211223,wikiart,New Realism,House by the Railroad,train_and_test,TRUE,50441.jpg
Edward Hopper,1922,landscape,737,580,437756,wikiart,New Realism,The Cat Boat,train_and_test,FALSE,27244.jpg
Edward Hopper,1923,marina,795,529,400180,wikiart,New Realism,"Deck of a Beam Trawler, Gloucester",train_and_test,TRUE,53864.jpg
Edward Hopper,1963,genre painting,800,525,102597,wikiart,New Realism,Intermission (also known as Intermedio),train_and_test,TRUE,14363.jpg
Edward Hopper,1923,cityscape,801,520,306925,wikiart,New Realism,"Houses of Squam Light, Gloucester",train_and_test,FALSE,96451.jpg
Edward Hopper,1928,cityscape,799,494,374645,wikiart,New Realism,Adam's House,train_and_test,FALSE,12062.jpg
Edward Hopper,c.1900,sketch and study,506,768,92365,wikiart,New Realism,Untitled,train_and_test,TRUE,27541.jpg
Edward Hopper,1920,landscape,790,479,425142,wikiart,New Realism,American Landscape ,train_and_test,TRUE,57052.jpg
Edward Hopper,,landscape,538,700,91233,wikiart,New Realism,Cape Cod Evening,train_and_test,TRUE,74867.jpg
Edward Hopper,,cityscape,650,552,131711,wikiart,New Realism,Night Shadows,train_and_test,TRUE,83190.jpg
Edward Hopper,1921,genre painting,650,552,131711,wikiart,New Realism,Night Shadows,train_and_test,TRUE,7479.jpg
Edward Hopper,1937,landscape,718,499,205383,wikiart,New Realism,Five A.M.,train_and_test,TRUE,82342.jpg
Edward Hopper,1921,sketch and study,650,522,67421,wikiart,New Realism,Evening Wind,train_and_test,TRUE,65078.jpg
